2024-09-24 15:35:01,050 INFO    StreamThr :223240 [internal.py:wandb_internal():86] W&B internal server running at pid: 223240, started at: 2024-09-24 15:35:01.049890
2024-09-24 15:35:01,051 DEBUG   HandlerThread:223240 [handler.py:handle_request():146] handle_request: status
2024-09-24 15:35:01,053 INFO    WriterThread:223240 [datastore.py:open_for_write():85] open: /root/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240924_153501-08yrgrys/run-08yrgrys.wandb
2024-09-24 15:35:01,053 DEBUG   SenderThread:223240 [sender.py:send():380] send: header
2024-09-24 15:35:01,057 DEBUG   SenderThread:223240 [sender.py:send():380] send: run
2024-09-24 15:35:01,382 INFO    SenderThread:223240 [dir_watcher.py:__init__():211] watching files in: /root/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240924_153501-08yrgrys/files
2024-09-24 15:35:01,382 INFO    SenderThread:223240 [sender.py:_start_run_threads():1124] run started: 08yrgrys with start time 1727210101.049866
2024-09-24 15:35:01,387 DEBUG   HandlerThread:223240 [handler.py:handle_request():146] handle_request: check_version
2024-09-24 15:35:01,387 DEBUG   SenderThread:223240 [sender.py:send_request():407] send_request: check_version
2024-09-24 15:35:01,534 DEBUG   HandlerThread:223240 [handler.py:handle_request():146] handle_request: run_start
2024-09-24 15:35:01,569 DEBUG   HandlerThread:223240 [system_info.py:__init__():32] System info init
2024-09-24 15:35:01,569 DEBUG   HandlerThread:223240 [system_info.py:__init__():47] System info init done
2024-09-24 15:35:01,569 INFO    HandlerThread:223240 [system_monitor.py:start():194] Starting system monitor
2024-09-24 15:35:01,569 INFO    SystemMonitor:223240 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-24 15:35:01,569 INFO    HandlerThread:223240 [system_monitor.py:probe():214] Collecting system info
2024-09-24 15:35:01,570 INFO    SystemMonitor:223240 [interfaces.py:start():190] Started cpu monitoring
2024-09-24 15:35:01,570 INFO    SystemMonitor:223240 [interfaces.py:start():190] Started disk monitoring
2024-09-24 15:35:01,571 INFO    SystemMonitor:223240 [interfaces.py:start():190] Started gpu monitoring
2024-09-24 15:35:01,573 INFO    SystemMonitor:223240 [interfaces.py:start():190] Started memory monitoring
2024-09-24 15:35:01,573 INFO    SystemMonitor:223240 [interfaces.py:start():190] Started network monitoring
2024-09-24 15:35:01,584 DEBUG   HandlerThread:223240 [system_info.py:probe():196] Probing system
2024-09-24 15:35:01,601 DEBUG   HandlerThread:223240 [system_info.py:_probe_git():181] Probing git
2024-09-24 15:35:01,609 DEBUG   HandlerThread:223240 [system_info.py:_probe_git():189] Probing git done
