2024-08-09 12:24:21,625 INFO    StreamThr :631741 [internal.py:wandb_internal():87] W&B internal server running at pid: 631741, started at: 2024-08-09 12:24:21.625206
2024-08-09 12:24:21,627 DEBUG   HandlerThread:631741 [handler.py:handle_request():144] handle_request: status
2024-08-09 12:24:21,628 INFO    WriterThread:631741 [datastore.py:open_for_write():85] open: /root/Project-Build-an-ML-Pipeline-Starter/wandb/run-20240809_122421-vfy2x7va/run-vfy2x7va.wandb
2024-08-09 12:24:21,629 DEBUG   SenderThread:631741 [sender.py:send():334] send: header
2024-08-09 12:24:21,634 DEBUG   SenderThread:631741 [sender.py:send():334] send: run
2024-08-09 12:24:22,116 INFO    SenderThread:631741 [dir_watcher.py:__init__():216] watching files in: /root/Project-Build-an-ML-Pipeline-Starter/wandb/run-20240809_122421-vfy2x7va/files
2024-08-09 12:24:22,116 INFO    SenderThread:631741 [sender.py:_start_run_threads():1065] run started: vfy2x7va with start time 1723224261.62592
2024-08-09 12:24:22,116 DEBUG   SenderThread:631741 [sender.py:send_request():361] send_request: summary_record
2024-08-09 12:24:22,116 INFO    SenderThread:631741 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-08-09 12:24:22,117 DEBUG   HandlerThread:631741 [handler.py:handle_request():144] handle_request: check_version
2024-08-09 12:24:22,117 DEBUG   SenderThread:631741 [sender.py:send_request():361] send_request: check_version
2024-08-09 12:24:22,277 DEBUG   HandlerThread:631741 [handler.py:handle_request():144] handle_request: run_start
2024-08-09 12:24:22,314 DEBUG   HandlerThread:631741 [system_info.py:__init__():31] System info init
2024-08-09 12:24:22,314 DEBUG   HandlerThread:631741 [system_info.py:__init__():46] System info init done
2024-08-09 12:24:22,314 INFO    HandlerThread:631741 [system_monitor.py:start():151] Starting system monitor
2024-08-09 12:24:22,314 INFO    SystemMonitor:631741 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-08-09 12:24:22,314 INFO    HandlerThread:631741 [system_monitor.py:probe():172] Collecting system info
2024-08-09 12:24:22,315 INFO    SystemMonitor:631741 [interfaces.py:start():168] Started cpu
2024-08-09 12:24:22,315 INFO    SystemMonitor:631741 [interfaces.py:start():168] Started disk
2024-08-09 12:24:22,316 INFO    SystemMonitor:631741 [interfaces.py:start():168] Started gpu
2024-08-09 12:24:22,316 INFO    SystemMonitor:631741 [interfaces.py:start():168] Started memory
2024-08-09 12:24:22,317 INFO    SystemMonitor:631741 [interfaces.py:start():168] Started network
2024-08-09 12:24:22,328 DEBUG   HandlerThread:631741 [system_info.py:probe():195] Probing system
2024-08-09 12:24:22,345 DEBUG   HandlerThread:631741 [system_info.py:_probe_git():180] Probing git
2024-08-09 12:24:22,353 DEBUG   HandlerThread:631741 [system_info.py:_probe_git():188] Probing git done
2024-08-09 12:24:22,353 DEBUG   HandlerThread:631741 [system_info.py:probe():241] Probing system done
2024-08-09 12:24:22,353 DEBUG   HandlerThread:631741 [system_monitor.py:probe():181] {'os': 'Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.9.15', 'heartbeatAt': '2024-08-09T17:24:22.328530', 'startedAt': '2024-08-09T17:24:21.617620', 'docker': None, 'cuda': None, 'args': ('artifact', 'put', '-n', 'testing/artifact_test', 'wandb_test'), 'state': 'running', 'program': '/root/miniconda3/envs/nyc_airbnb_dev/bin/wandb', 'git': {'remote': 'https://github.com/JesseCarter1981/Project-Build-an-ML-Pipeline-Starter.git', 'commit': '077621b0ed54d88e8c2f5ef3dea7b725c4ea7c98'}, 'email': None, 'root': '/root/Project-Build-an-ML-Pipeline-Starter', 'host': 'DESKTOP-AULSLDG', 'username': 'root', 'executable': '/root/miniconda3/envs/nyc_airbnb_dev/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3792.913, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 1006.853931427002, 'used': 18.973094940185547}, 'gpu': 'NVIDIA GeForce RTX 3070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3070', 'memory_total': 8589934592}], 'memory': {'total': 15.57650375366211}}
2024-08-09 12:24:22,353 INFO    HandlerThread:631741 [system_monitor.py:probe():182] Finished collecting system info
2024-08-09 12:24:22,353 INFO    HandlerThread:631741 [system_monitor.py:probe():185] Publishing system info
2024-08-09 12:24:22,353 DEBUG   HandlerThread:631741 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-08-09 12:24:22,354 DEBUG   HandlerThread:631741 [system_info.py:_save_pip():67] Saving pip packages done
2024-08-09 12:24:22,354 DEBUG   HandlerThread:631741 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-08-09 12:24:23,118 INFO    Thread-12 :631741 [dir_watcher.py:_on_file_created():275] file/dir created: /root/Project-Build-an-ML-Pipeline-Starter/wandb/run-20240809_122421-vfy2x7va/files/wandb-summary.json
2024-08-09 12:24:23,118 INFO    Thread-12 :631741 [dir_watcher.py:_on_file_created():275] file/dir created: /root/Project-Build-an-ML-Pipeline-Starter/wandb/run-20240809_122421-vfy2x7va/files/requirements.txt
2024-08-09 12:24:23,118 INFO    Thread-12 :631741 [dir_watcher.py:_on_file_created():275] file/dir created: /root/Project-Build-an-ML-Pipeline-Starter/wandb/run-20240809_122421-vfy2x7va/files/conda-environment.yaml
2024-08-09 12:24:24,077 DEBUG   HandlerThread:631741 [system_info.py:_save_conda():86] Saving conda packages done
2024-08-09 12:24:24,078 INFO    HandlerThread:631741 [system_monitor.py:probe():187] Finished publishing system info
2024-08-09 12:24:24,082 DEBUG   SenderThread:631741 [sender.py:send():334] send: files
2024-08-09 12:24:24,082 INFO    SenderThread:631741 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2024-08-09 12:24:24,086 DEBUG   HandlerThread:631741 [handler.py:handle_request():144] handle_request: stop_status
2024-08-09 12:24:24,086 DEBUG   SenderThread:631741 [sender.py:send_request():361] send_request: stop_status
2024-08-09 12:24:24,118 INFO    Thread-12 :631741 [dir_watcher.py:_on_file_modified():292] file/dir modified: /root/Project-Build-an-ML-Pipeline-Starter/wandb/run-20240809_122421-vfy2x7va/files/conda-environment.yaml
2024-08-09 12:24:24,118 INFO    Thread-12 :631741 [dir_watcher.py:_on_file_created():275] file/dir created: /root/Project-Build-an-ML-Pipeline-Starter/wandb/run-20240809_122421-vfy2x7va/files/wandb-metadata.json
2024-08-09 12:24:24,299 DEBUG   SenderThread:631741 [sender.py:send():334] send: telemetry
2024-08-09 12:24:24,591 INFO    Thread-15 :631741 [upload_job.py:push():143] Uploaded file /tmp/tmprqiv_gwwwandb/n9ofa2nz-wandb-metadata.json
2024-08-09 12:24:24,893 DEBUG   HandlerThread:631741 [handler.py:handle_request():144] handle_request: log_artifact
2024-08-09 12:24:24,893 DEBUG   SenderThread:631741 [sender.py:send_request():361] send_request: log_artifact
