2024-08-07 17:58:08,239 INFO    StreamThr :624501 [internal.py:wandb_internal():87] W&B internal server running at pid: 624501, started at: 2024-08-07 17:58:08.238817
2024-08-07 17:58:08,240 DEBUG   HandlerThread:624501 [handler.py:handle_request():144] handle_request: status
2024-08-07 17:58:08,242 INFO    WriterThread:624501 [datastore.py:open_for_write():85] open: /root/Project-Build-an-ML-Pipeline-Starter/wandb/run-20240807_175808-3tnnqvxa/run-3tnnqvxa.wandb
2024-08-07 17:58:08,243 DEBUG   SenderThread:624501 [sender.py:send():334] send: header
2024-08-07 17:58:08,252 DEBUG   SenderThread:624501 [sender.py:send():334] send: run
2024-08-07 17:58:08,698 INFO    SenderThread:624501 [dir_watcher.py:__init__():216] watching files in: /root/Project-Build-an-ML-Pipeline-Starter/wandb/run-20240807_175808-3tnnqvxa/files
2024-08-07 17:58:08,698 INFO    SenderThread:624501 [sender.py:_start_run_threads():1065] run started: 3tnnqvxa with start time 1723071488.239205
2024-08-07 17:58:08,698 DEBUG   SenderThread:624501 [sender.py:send_request():361] send_request: summary_record
2024-08-07 17:58:08,698 INFO    SenderThread:624501 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-08-07 17:58:08,700 DEBUG   HandlerThread:624501 [handler.py:handle_request():144] handle_request: check_version
2024-08-07 17:58:08,700 DEBUG   SenderThread:624501 [sender.py:send_request():361] send_request: check_version
2024-08-07 17:58:08,867 DEBUG   HandlerThread:624501 [handler.py:handle_request():144] handle_request: run_start
2024-08-07 17:58:08,918 DEBUG   HandlerThread:624501 [system_info.py:__init__():31] System info init
2024-08-07 17:58:08,918 DEBUG   HandlerThread:624501 [system_info.py:__init__():46] System info init done
2024-08-07 17:58:08,918 INFO    HandlerThread:624501 [system_monitor.py:start():151] Starting system monitor
2024-08-07 17:58:08,918 INFO    SystemMonitor:624501 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-08-07 17:58:08,919 INFO    HandlerThread:624501 [system_monitor.py:probe():172] Collecting system info
2024-08-07 17:58:08,921 INFO    SystemMonitor:624501 [interfaces.py:start():168] Started cpu
2024-08-07 17:58:08,926 INFO    SystemMonitor:624501 [interfaces.py:start():168] Started disk
2024-08-07 17:58:08,926 INFO    SystemMonitor:624501 [interfaces.py:start():168] Started gpu
2024-08-07 17:58:08,927 INFO    SystemMonitor:624501 [interfaces.py:start():168] Started memory
2024-08-07 17:58:08,927 INFO    SystemMonitor:624501 [interfaces.py:start():168] Started network
2024-08-07 17:58:08,940 DEBUG   HandlerThread:624501 [system_info.py:probe():195] Probing system
2024-08-07 17:58:08,962 DEBUG   HandlerThread:624501 [system_info.py:_probe_git():180] Probing git
2024-08-07 17:58:08,970 DEBUG   HandlerThread:624501 [system_info.py:_probe_git():188] Probing git done
2024-08-07 17:58:08,970 DEBUG   HandlerThread:624501 [system_info.py:probe():241] Probing system done
