2024-08-08 15:25:40,898 INFO    StreamThr :628280 [internal.py:wandb_internal():87] W&B internal server running at pid: 628280, started at: 2024-08-08 15:25:40.898144
2024-08-08 15:25:40,899 DEBUG   HandlerThread:628280 [handler.py:handle_request():144] handle_request: status
2024-08-08 15:25:40,901 INFO    WriterThread:628280 [datastore.py:open_for_write():85] open: /root/Project-Build-an-ML-Pipeline-Starter/wandb/run-20240808_152540-4fgh9oah/run-4fgh9oah.wandb
2024-08-08 15:25:40,901 DEBUG   SenderThread:628280 [sender.py:send():334] send: header
2024-08-08 15:25:40,906 DEBUG   SenderThread:628280 [sender.py:send():334] send: run
2024-08-08 15:25:41,323 INFO    SenderThread:628280 [dir_watcher.py:__init__():216] watching files in: /root/Project-Build-an-ML-Pipeline-Starter/wandb/run-20240808_152540-4fgh9oah/files
2024-08-08 15:25:41,323 INFO    SenderThread:628280 [sender.py:_start_run_threads():1065] run started: 4fgh9oah with start time 1723148740.898456
2024-08-08 15:25:41,323 DEBUG   SenderThread:628280 [sender.py:send_request():361] send_request: summary_record
2024-08-08 15:25:41,323 INFO    SenderThread:628280 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-08-08 15:25:41,323 DEBUG   HandlerThread:628280 [handler.py:handle_request():144] handle_request: check_version
2024-08-08 15:25:41,324 DEBUG   SenderThread:628280 [sender.py:send_request():361] send_request: check_version
2024-08-08 15:25:41,488 DEBUG   HandlerThread:628280 [handler.py:handle_request():144] handle_request: run_start
2024-08-08 15:25:41,524 DEBUG   HandlerThread:628280 [system_info.py:__init__():31] System info init
2024-08-08 15:25:41,524 DEBUG   HandlerThread:628280 [system_info.py:__init__():46] System info init done
2024-08-08 15:25:41,524 INFO    HandlerThread:628280 [system_monitor.py:start():151] Starting system monitor
2024-08-08 15:25:41,524 INFO    SystemMonitor:628280 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-08-08 15:25:41,524 INFO    HandlerThread:628280 [system_monitor.py:probe():172] Collecting system info
2024-08-08 15:25:41,525 INFO    SystemMonitor:628280 [interfaces.py:start():168] Started cpu
2024-08-08 15:25:41,526 INFO    SystemMonitor:628280 [interfaces.py:start():168] Started disk
2024-08-08 15:25:41,526 INFO    SystemMonitor:628280 [interfaces.py:start():168] Started gpu
2024-08-08 15:25:41,527 INFO    SystemMonitor:628280 [interfaces.py:start():168] Started memory
2024-08-08 15:25:41,528 INFO    SystemMonitor:628280 [interfaces.py:start():168] Started network
2024-08-08 15:25:41,538 DEBUG   HandlerThread:628280 [system_info.py:probe():195] Probing system
2024-08-08 15:25:41,555 DEBUG   HandlerThread:628280 [system_info.py:_probe_git():180] Probing git
2024-08-08 15:25:41,563 DEBUG   HandlerThread:628280 [system_info.py:_probe_git():188] Probing git done
2024-08-08 15:25:41,563 DEBUG   HandlerThread:628280 [system_info.py:probe():241] Probing system done
2024-08-08 15:25:41,563 DEBUG   HandlerThread:628280 [system_monitor.py:probe():181] {'os': 'Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.9.15', 'heartbeatAt': '2024-08-08T20:25:41.538189', 'startedAt': '2024-08-08T20:25:40.891196', 'docker': None, 'cuda': None, 'args': ('artifact', 'put', '-n', 'testing/artifact_test', 'wandb_test'), 'state': 'running', 'program': '/root/miniconda3/envs/nyc_airbnb_dev/bin/wandb', 'git': {'remote': 'https://github.com/JesseCarter1981/Project-Build-an-ML-Pipeline-Starter.git', 'commit': '077621b0ed54d88e8c2f5ef3dea7b725c4ea7c98'}, 'email': None, 'root': '/root/Project-Build-an-ML-Pipeline-Starter', 'host': 'DESKTOP-AULSLDG', 'username': 'root', 'executable': '/root/miniconda3/envs/nyc_airbnb_dev/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3792.913, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}, {'current': 3792.913, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 1006.853931427002, 'used': 16.117759704589844}, 'gpu': 'NVIDIA GeForce RTX 3070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3070', 'memory_total': 8589934592}], 'memory': {'total': 15.57650375366211}}
2024-08-08 15:25:41,563 INFO    HandlerThread:628280 [system_monitor.py:probe():182] Finished collecting system info
2024-08-08 15:25:41,563 INFO    HandlerThread:628280 [system_monitor.py:probe():185] Publishing system info
2024-08-08 15:25:41,563 DEBUG   HandlerThread:628280 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-08-08 15:25:41,563 DEBUG   HandlerThread:628280 [system_info.py:_save_pip():67] Saving pip packages done
2024-08-08 15:25:41,563 DEBUG   HandlerThread:628280 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-08-08 15:25:42,324 INFO    Thread-12 :628280 [dir_watcher.py:_on_file_created():275] file/dir created: /root/Project-Build-an-ML-Pipeline-Starter/wandb/run-20240808_152540-4fgh9oah/files/conda-environment.yaml
2024-08-08 15:25:42,324 INFO    Thread-12 :628280 [dir_watcher.py:_on_file_created():275] file/dir created: /root/Project-Build-an-ML-Pipeline-Starter/wandb/run-20240808_152540-4fgh9oah/files/wandb-summary.json
2024-08-08 15:25:42,324 INFO    Thread-12 :628280 [dir_watcher.py:_on_file_created():275] file/dir created: /root/Project-Build-an-ML-Pipeline-Starter/wandb/run-20240808_152540-4fgh9oah/files/requirements.txt
2024-08-08 15:25:42,915 DEBUG   HandlerThread:628280 [system_info.py:_save_conda():86] Saving conda packages done
2024-08-08 15:25:42,915 INFO    HandlerThread:628280 [system_monitor.py:probe():187] Finished publishing system info
2024-08-08 15:25:42,918 DEBUG   SenderThread:628280 [sender.py:send():334] send: files
2024-08-08 15:25:42,918 INFO    SenderThread:628280 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2024-08-08 15:25:42,922 DEBUG   HandlerThread:628280 [handler.py:handle_request():144] handle_request: stop_status
2024-08-08 15:25:42,922 DEBUG   SenderThread:628280 [sender.py:send_request():361] send_request: stop_status
2024-08-08 15:25:43,241 DEBUG   SenderThread:628280 [sender.py:send():334] send: telemetry
2024-08-08 15:25:43,324 INFO    Thread-12 :628280 [dir_watcher.py:_on_file_modified():292] file/dir modified: /root/Project-Build-an-ML-Pipeline-Starter/wandb/run-20240808_152540-4fgh9oah/files/conda-environment.yaml
2024-08-08 15:25:43,324 INFO    Thread-12 :628280 [dir_watcher.py:_on_file_created():275] file/dir created: /root/Project-Build-an-ML-Pipeline-Starter/wandb/run-20240808_152540-4fgh9oah/files/wandb-metadata.json
2024-08-08 15:25:43,476 INFO    Thread-15 :628280 [upload_job.py:push():143] Uploaded file /tmp/tmp7wh79aozwandb/nd5jsoef-wandb-metadata.json
2024-08-08 15:25:43,659 DEBUG   HandlerThread:628280 [handler.py:handle_request():144] handle_request: log_artifact
2024-08-08 15:25:43,660 DEBUG   SenderThread:628280 [sender.py:send_request():361] send_request: log_artifact
2024-08-08 15:25:44,195 INFO    SenderThread:628280 [sender.py:send_request_log_artifact():1379] logged artifact artifact_test - {'id': 'QXJ0aWZhY3Q6OTM2OTQ5Mjc2', 'digest': '0d2f099728f69d731a2a36548aadbddf', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'artifact_test', 'alias': 'latest'}, {'artifactCollectionName': 'artifact_test', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzODM2NTkwNA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTM2OTQ5Mjc2', 'versionIndex': 0}}, 'version': 'v0'}
2024-08-08 15:25:44,588 DEBUG   SenderThread:628280 [sender.py:send():334] send: exit
2024-08-08 15:25:44,588 INFO    SenderThread:628280 [sender.py:send_exit():557] handling exit code: 0
2024-08-08 15:25:44,588 INFO    SenderThread:628280 [sender.py:send_exit():559] handling runtime: 3
2024-08-08 15:25:44,589 INFO    SenderThread:628280 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-08-08 15:25:44,589 INFO    SenderThread:628280 [sender.py:send_exit():565] send defer
2024-08-08 15:25:44,589 DEBUG   HandlerThread:628280 [handler.py:handle_request():144] handle_request: defer
2024-08-08 15:25:44,589 INFO    HandlerThread:628280 [handler.py:handle_request_defer():170] handle defer: 0
2024-08-08 15:25:44,589 DEBUG   SenderThread:628280 [sender.py:send_request():361] send_request: defer
2024-08-08 15:25:44,589 INFO    SenderThread:628280 [sender.py:send_request_defer():581] handle sender defer: 0
